"svspp","stocks","biomass","treatment","year","total","ztotal","lowerci","upperci","ciflag"
"36","south","no","NNN","1988","28740.094347776","28740.094347776","0","57480.1886955521","-1"
"36","south","no","NNN","1989","482570.052202627","482570.052202627","0","966032.832984596","1"
"36","south","no","NNN","1990","146329.742753169","146329.742753169","1.68449687619965e-11","339562.895660812","-1"
"36","south","no","NNN","1991","0",NA,"0","0","0"
"36","south","no","NNN","1992","47239.9736777926","47239.9736777926","23842.3392085272","62420.3269209786","-1"
"36","south","no","NNN","1993","0",NA,"0","0","0"
"36","south","no","NNN","1994","233890.351177321","233890.351177321","0","653763.140133502","-2"
"36","south","no","NNN","1995","373102.862984317","373102.862984317","10024.8581985932","771133.010969998","0"
"36","south","no","NNN","1996","193667.005550633","193667.005550633","0","387383.020049475","-4"
"36","south","no","NNN","1997","25788.9572886562","25788.9572886562","8720.91343620519","40492.561647812","0"
"36","south","no","NNN","1998","129574.380324006","129574.380324006","0","294157.077016242","-1"
"36","south","no","NNN","1999","0",NA,"0","0","-1"
"36","south","no","NNN","2000","0",NA,"0","0","-1"
"36","south","no","NNN","2001","0",NA,"0","0","-1"
"36","south","no","NNN","2002","0",NA,"0","0","0"
"36","south","no","NNN","2003","56784.577924715","56784.577924715","11338.5721938503","103863.264125456","-1"
"36","south","no","NNN","2004","0",NA,"0","0","0"
"36","south","no","NNN","2005","362002.126672306","362002.126672306","0","329559.533851016","-1"
"36","south","no","NNN","2006","12309.5327492495","12309.5327492495","0","24619.0654984989","0"
"36","south","no","NNN","2007","0",NA,"0","0","0"
"36","south","no","NNN","2008","45110.6563912975","45110.6563912975","2.27854684744363e-12","90266.6121435109","-2"
"36","south","no","NNN","2009","0",NA,"0","0","-2"
"36","south","no","NNN","2010","0",NA,"0","0","-1"
"36","south","no","NNN","2011","17226.0072090684","17226.0072090684","0","43011.5660539182","-1"
"36","south","no","NNN","2012","0",NA,"0","0","-2"
"36","south","no","NNN","2013","0",NA,"0","0","0"
"36","south","no","NNN","2014","82087.9693026789","82087.9693026789","27346.6390623825","136831.309054806","-1"
"36","south","no","NNN","2015","14425.6870199067","14425.6870199067","-2.28779637902705e-12","27475.5171202287","-2"
"36","south","no","NNN","2016","0",NA,"0","0","-3"
"36","south","no","NNN","2017","0",NA,"0","0","0"
"36","south","no","NNN","2018","0",NA,"0","0","-5"
"36","south","no","YNN","1976","99060.8244265858","99060.8244265858","11121.887271233","183567.618391756","-2"
"36","south","no","YNN","1977","102168.231419785","102168.231419785","39455.6706156521","157535.128549618","-3"
"36","south","no","YNN","1978","148239.692878948","148239.692878948","-4386.9093343767","364520.673267292","-2"
"36","south","no","YNN","1979","740508.742689143","740508.742689143","287909.926535005","1175640.87649324","-3"
"36","south","no","YNN","1980","98403.8588397555","98403.8588397555","12124.5738680535","184678.411854281","-3"
"36","south","no","YNN","1981","0",NA,"0","0","-2"
"36","south","no","YNN","1982","81325.9480314667","81325.9480314667","32986.3998629003","129334.824553602","-4"
"36","south","no","YNN","1983","252658.405625477","252658.405625477","28937.4980108686","476446.147062265","-2"
"36","south","no","YNN","1984","255500.541734891","255500.541734891","29753.2526791836","478870.941404943","-2"
"36","south","no","YNN","1985","43802.0733782099","43802.0733782099","2980.01284377062","55093.0371218402","-3"
"36","south","no","YNN","1986","211059.146397998","211059.146397998","34485.7107706451","327329.96876878","-3"
"36","south","no","YNN","1987","0",NA,"0","0","-2"
"36","south","no","YNN","1988","32745.7601093073","32745.7601093073","1997.04060060119","63311.4555012297","-3"
"36","south","no","YNN","1989","560156.688585266","560156.688585266","62342.9247843307","1028376.76799727","-1"
"36","south","no","YNN","1990","161309.058350758","161309.058350758","-7204.7806118341","344032.244827418","-2"
"36","south","no","YNN","1991","0",NA,"0","0","-1"
"36","south","no","YNN","1992","53079.3474715939","53079.3474715939","28316.2519933081","69267.2091773493","-3"
"36","south","no","YNN","1993","0",NA,"0","0","-1"
"36","south","no","YNN","1994","276481.790536298","276481.790536298","-26936.3755612093","643578.099956548","-2"
"36","south","no","YNN","1995","390109.343764594","390109.343764594","-17263.0849868835","763478.114766661","-1"
"36","south","no","YNN","1996","223558.132921692","223558.132921692","20825.0325719001","413460.945414281","-4"
"36","south","no","YNN","1997","29394.7351198969","29394.7351198969","11903.7535181636","43685.6850662688","-1"
"36","south","no","YNN","1998","160061.230492538","160061.230492538","-24241.2499705072","271728.222619692","-2"
"36","south","no","YNN","1999","0",NA,"0","0","-1"
"36","south","no","YNN","2000","0",NA,"0","0","-1"
"36","south","no","YNN","2001","0",NA,"0","0","-2"
"36","south","no","YNN","2002","0",NA,"0","0","0"
"36","south","no","YNN","2003","64122.1156176665","64122.1156176665","17031.2356466376","112606.130070121","-2"
"36","south","no","YNN","2004","0",NA,"0","0","-2"
"36","south","no","YNN","2005","427585.126178029","427585.126178029","35179.3815510347","384319.864768689","-2"
"36","south","no","YNN","2006","13489.1445089019","13489.1445089019","342.48623458287","27017.2337535328","-3"
"36","south","no","YNN","2007","0",NA,"0","0","-2"
"36","south","no","YNN","2008","48771.3083653425","48771.3083653425","1923.52587827049","94962.7433767077","-5"
"36","south","no","YNN","2009","0",NA,"0","0","-3"
"36","south","no","YNN","2010","0",NA,"0","0","-2"
"36","south","no","YNN","2011","19720.4867066778","19720.4867066778","1882.45130819678","45884.2320525007","-3"
"36","south","no","YNN","2012","0",NA,"0","0","-3"
"36","south","no","YNN","2013","0",NA,"0","0","-2"
"36","south","no","YNN","2014","80883.1225082996","80883.1225082996","14455.2999517423","138910.584530385","-2"
"36","south","no","YNN","2015","17642.9016539887","17642.9016539887","3017.84843711156","30504.3529703166","-3"
"36","south","no","YNN","2016","0",NA,"0","0","-3"
"36","south","no","YNN","2017","0",NA,"0","0","0"
"36","south","no","YNN","2018","0",NA,"0","0","-5"
"73","gbk","yes","NYY","1976","16374578.6189364","16374578.6189364","11591023.4689778","22722479.0528698","0"
"73","gbk","yes","NYY","1977","15783862.0443976","15783862.0443976","11912243.1201712","20975958.4229465","0"
"73","gbk","yes","NYY","1978","21763504.4951575","21763504.4951575","17073926.0748757","25056209.2242487","0"
"73","gbk","yes","NYY","1979","17481754.1050682","17481754.1050682","14527586.5861746","21286935.5305145","0"
"73","gbk","yes","NYY","1980","12604698.3926183","12604698.3926183","9631101.82045631","17020592.9812303","0"
"73","gbk","yes","NYY","1981","14022476.4234218","14022476.4234218","7656414.31044059","19656333.6974505","0"
"73","gbk","yes","NYY","1982","5545247.72095737","5545247.72095737","3888937.8444717","7442198.83170151","0"
"73","gbk","yes","NYY","1983","7395434.60263098","7395434.60263098","5338991.96105381","8987041.99058574","0"
"73","gbk","yes","NYY","1984","10227253.2851242","10227253.2851242","7544890.83108688","13450181.5937758","0"
"73","gbk","yes","NYY","1985","3530024.53978273","3530024.53978273","2442936.81031966","4426243.85092514","0"
"73","gbk","yes","NYY","1986","3687483.24896615","3687483.24896615","2791581.1023836","4566773.64116253","0"
"73","gbk","yes","NYY","1987","5785706.5139017","5785706.5139017","4370549.07439154","7214958.95404153","0"
"73","gbk","yes","NYY","1988","6247117.29080863","6247117.29080863","4582247.31435183","8862016.60409035","0"
"73","gbk","yes","NYY","1989","5315348.60117659","5315348.60117659","3911294.55738069","6458059.56365568","0"
"73","gbk","yes","NYY","1990","5040788.40778149","5040788.40778149","3328206.11177781","7369844.94376205","0"
"73","gbk","yes","NYY","1991","2723751.30712429","2723751.30712429","2097514.1422464","3417872.83818275","0"
"73","gbk","yes","NYY","1992","2511555.48642629","2511555.48642629","1804098.97709017","3209903.83933946","0"
"73","gbk","yes","NYY","1993","1134433.68217258","1134433.68217258","796211.700286858","1824622.27947996","0"
"73","gbk","yes","NYY","1994","2680235.58732468","2680235.58732468","1755936.38228509","3570854.63848573","0"
"73","gbk","yes","NYY","1995","1814023.00175902","1814023.00175902","1212013.15840102","2416595.01282208","0"
"73","gbk","yes","NYY","1996","2736123.46676315","2736123.46676315","2090416.94430233","3198640.15035984","0"
"73","gbk","yes","NYY","1997","1577141.0812942","1577141.0812942","1239214.6513412","1864772.1275777","0"
"73","gbk","yes","NYY","1998","3130001.07135557","3130001.07135557","2472149.95115417","4118548.12491395","0"
"73","gbk","yes","NYY","1999","3805672.25126971","3805672.25126971","3168665.08666244","4881025.23031589","0"
"73","gbk","yes","NYY","2000","2105939.99410018","2105939.99410018","1607416.85660574","2676405.11831992","0"
"73","gbk","yes","NYY","2001","4364445.42145498","4364445.42145498","3206890.35879932","5958739.4367123","0"
"73","gbk","yes","NYY","2002","5738003.88939916","5738003.88939916","4077012.1455302","6939138.43753533","0"
"73","gbk","yes","NYY","2003","4759327.66899004","4759327.66899004","2516338.41081412","6167464.05628152","0"
"73","gbk","yes","NYY","2004","2768097.3204585","2768097.3204585","2080176.56785845","3455810.69616412","0"
"73","gbk","yes","NYY","2005","3266172.49046472","3266172.49046472","2570806.47876999","3984812.17349143","0"
"73","gbk","yes","NYY","2006","3385194.72050108","3385194.72050108","2504285.4623136","4194438.24145664","0"
"73","gbk","yes","NYY","2007","2081692.57430128","2081692.57430128","1327012.76719097","2919376.17108605","0"
"73","gbk","yes","NYY","2008","3010117.45274497","3010117.45274497","2265040.43525868","3920442.58993249","0"
"73","gbk","yes","NYY","2009","7986077.11060728","7986077.11060728","6144316.65358456","10164372.8986701","0"
"73","gbk","yes","NYY","2010","1786088.47976177","1786088.47976177","1166590.52798673","2379484.69289347","0"
"73","gbk","yes","NYY","2011","1813049.51130807","1813049.51130807","1352214.95684586","3259994.34013317","0"
"73","gbk","yes","NYY","2012","1556855.03011222","1556855.03011222","1256932.13486123","1822377.26714052","0"
"73","gbk","yes","NYY","2013","918978.663537425","918978.663537425","671685.23224926","1155875.58728059","0"
"73","gbk","yes","NYY","2014","545495.887336031","545495.887336031","380255.493790872","702891.426266942","0"
"73","gbk","yes","NYY","2015","1602504.90856196","1602504.90856196","1288140.2804105","2015424.47467265","0"
"73","gbk","yes","NYY","2016","1247502.69405471","1247502.69405471","857013.471791842","1591509.86641237","0"
"73","gbk","yes","NYY","2017","1123486.84567147","1123486.84567147","623195.313817117","1689110.7746469","0"
"73","gbk","yes","NYY","2018","2002661.46374182","2002661.46374182","1492112.40393301","2503891.67332227","0"
"73","gbk","yes","YYY","1976","15704432.5368982","15704432.5368982","11746579.536266","21260099.196406","0"
"73","gbk","yes","YYY","1977","15650225.6549377","15650225.6549377","11627220.9300688","20975329.3797767","0"
"73","gbk","yes","YYY","1978","21876755.3042374","21876755.3042374","17679740.9878536","24650034.634177","0"
"73","gbk","yes","YYY","1979","17762045.9237857","17762045.9237857","14835838.8829072","21135091.3788426","0"
"73","gbk","yes","YYY","1980","12525853.8263928","12525853.8263928","10000302.1633158","16449479.5540238","0"
"73","gbk","yes","YYY","1981","14307638.5237139","14307638.5237139","7196210.60290664","19574904.3740242","0"
"73","gbk","yes","YYY","1982","5730432.18690017","5730432.18690017","3939822.02035533","7463629.19012157","0"
"73","gbk","yes","YYY","1983","7302834.41425675","7302834.41425675","5401284.21642846","8765627.88623637","0"
"73","gbk","yes","YYY","1984","9845560.55931299","9845560.55931299","7339646.83029064","12848995.5538004","0"
"73","gbk","yes","YYY","1985","3459143.00787806","3459143.00787806","2383443.27762897","4363910.95873653","0"
"73","gbk","yes","YYY","1986","3542832.04073092","3542832.04073092","2622824.86159845","4386730.72093402","0"
"73","gbk","yes","YYY","1987","5682150.82077865","5682150.82077865","4213497.0258108","7046032.80355567","0"
"73","gbk","yes","YYY","1988","6662036.75989543","6662036.75989543","4996175.72913868","9212779.57380171","0"
"73","gbk","yes","YYY","1989","5715939.77153862","5715939.77153862","4295710.72679432","6812766.11956399","0"
"73","gbk","yes","YYY","1990","4995398.29392728","4995398.29392728","3406753.15493931","7383704.53908968","0"
"73","gbk","yes","YYY","1991","2889562.65385897","2889562.65385897","2267686.96105291","3569494.69980147","0"
"73","gbk","yes","YYY","1992","2716691.22895924","2716691.22895924","2026889.11952874","3361725.74711977","0"
"73","gbk","yes","YYY","1993","1155229.44471464","1155229.44471464","935308.4173123","1675974.76671354","0"
"73","gbk","yes","YYY","1994","2735619.95051824","2735619.95051824","1771550.37567215","3615983.93309589","0"
"73","gbk","yes","YYY","1995","1849871.26740285","1849871.26740285","1262260.18390665","2446971.72047388","0"
"73","gbk","yes","YYY","1996","2944806.33705227","2944806.33705227","2284706.28546646","3381062.40100794","0"
"73","gbk","yes","YYY","1997","1768648.47859975","1768648.47859975","1434547.34524038","2056237.7972878","0"
"73","gbk","yes","YYY","1998","3203012.03973742","3203012.03973742","2589996.56649387","4082411.3590728","0"
"73","gbk","yes","YYY","1999","4066218.40842404","4066218.40842404","3443358.40217399","5148465.34445077","0"
"73","gbk","yes","YYY","2000","2227140.46427148","2227140.46427148","1733382.832559","2792414.48767592","0"
"73","gbk","yes","YYY","2001","4734048.18517844","4734048.18517844","3562643.09271718","6327459.05206039","0"
"73","gbk","yes","YYY","2002","6351648.55764341","6351648.55764341","4612040.85317088","7545391.15413637","0"
"73","gbk","yes","YYY","2003","5194945.42701383","5194945.42701383","2814481.32867822","6455969.08968494","0"
"73","gbk","yes","YYY","2004","2969908.39771437","2969908.39771437","2281965.26395151","3657628.56550648","0"
"73","gbk","yes","YYY","2005","3576534.24759514","3576534.24759514","2881199.37335713","4293281.70482879","0"
"73","gbk","yes","YYY","2006","3682187.56906769","3682187.56906769","2822148.36773865","4517227.45032865","0"
"73","gbk","yes","YYY","2007","2150474.00456686","2150474.00456686","1425576.99795817","2963128.61119623","0"
"73","gbk","yes","YYY","2008","3272960.60791818","3272960.60791818","2518276.91855906","4142906.40199046","0"
"73","gbk","yes","YYY","2009","8956781.88340802","8956781.88340802","7116990.29542703","11171587.6995968","0"
"73","gbk","yes","YYY","2010","1898978.55025999","1898978.55025999","1348256.26728969","2439519.11247614","0"
"73","gbk","yes","YYY","2011","1955782.72809217","1955782.72809217","1591566.64033151","3205280.06039624","0"
"73","gbk","yes","YYY","2012","1710906.99750565","1710906.99750565","1401342.70470615","1975816.23252912","0"
"73","gbk","yes","YYY","2013","1045405.86503312","1045405.86503312","795958.443767659","1283446.22596125","0"
"73","gbk","yes","YYY","2014","546807.019604029","546807.019604029","382509.361907507","704228.6521744","0"
"73","gbk","yes","YYY","2015","1757119.76280746","1757119.76280746","1442754.12380062","2162245.9444439","0"
"73","gbk","yes","YYY","2016","1322735.70535408","1322735.70535408","938180.637278481","1666743.17786529","0"
"73","gbk","yes","YYY","2017","1240117.31140198","1240117.31140198","747002.183427813","1765811.61412174","0"
